full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Miguel Pérez Cuesta,34,511747200,Premier League,2013/2014,Forward,Swansea City,1289,640,649,Spain,17,7,8,2,1,1,2,1,1,0,0,5,3,2,15,9,6,2,0,0.28,0.14,0.14,0.14,0.14,645,1.05,86,76,645,645,0.14,130,99,-1,10
Mike Williamson,36,437097600,Premier League,2013/2014,Defender,Newcastle United,2911,1440,1471,England,33,16,16,0,0,0,0,0,0,0,0,8,4,4,44,22,22,0,0,0,0,0,0,0,0,1.36,66,88,0,0,0,287,267,99,16
Mikel Arteta Amatriain,38,385948800,Premier League,2013/2014,Midfielder,Arsenal,2407,1237,1170,Spain,31,14,13,2,0,2,0,0,0,2,0,15,9,6,27,6,21,4,1,0.07,0,0.07,0,0.15,1204,1.01,89,78,481,0,0.19,192,268,-1,13
Mile Jedinak,36,460335600,Premier League,2013/2014,Midfielder,Crystal Palace,3389,1710,1679,Australia,38,19,19,1,0,1,1,1,0,1,0,12,7,5,45,23,22,7,0,0.05,0.03,0.03,0,0.05,3389,1.2,75,89,484,3389,0.19,257,244,-1,14
Milos Veljkovic,25,812070000,Premier League,2013/2014,Midfielder,Tottenham Hotspur,30,30,0,Serbia,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,-1,-1,19
Mladen Petrić,39,347155200,Premier League,2013/2014,Forward,West Ham United,65,34,31,Croatia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2.77,33,22,0,0,0,-1,-1,-1,18
Modibo Diakité,33,541641600,Premier League,2013/2014,Defender,Sunderland,630,180,450,France,7,2,5,0,0,0,0,0,0,0,0,1,0,1,11,4,7,0,0,0,0,0,0,0,0,1.57,57,90,0,0,0,322,316,136,20
Modibo Maïga,33,557622000,Premier League,2013/2014,Forward,West Ham United,1006,508,498,Mali,14,5,6,1,1,0,2,1,1,0,0,5,3,2,14,4,10,0,0,0.27,0.18,0.09,0.18,0,1006,1.25,72,72,0,503,0,163,74,-1,10
Mohamed Diamé,33,550623600,Premier League,2013/2014,Midfielder,West Ham United,2483,1275,1208,Senegal,35,14,15,4,2,2,1,1,0,0,0,11,6,5,43,22,21,4,0,0.18,0.04,0.14,0.14,0.15,621,1.56,58,71,621,2483,0.14,129,218,-1,3
Mohamed Nagy Ismail Afash,35,465606000,Premier League,2013/2014,Forward,Hull City,29,13,16,Egypt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.1,29,15,0,0,0,-1,-1,-1,26
Mohamed Salah,28,708562800,Premier League,2013/2014,Forward,Chelsea,501,237,264,Egypt,10,3,3,2,2,0,1,1,0,0,0,6,4,2,2,1,1,1,0,0.54,0.18,0.36,0.76,0,251,0.36,251,50,501,501,0.18,38,79,-1,11
Morgan Amalfitano,35,480124800,Premier League,2013/2014,Midfielder,West Bromwich Albion,2151,1139,1012,France,28,14,12,4,2,2,3,2,1,0,0,6,4,2,32,16,16,3,0,0.29,0.13,0.17,0.16,0.18,538,1.34,67,77,717,717,0.13,107,106,-1,3
Morgan Schneiderlin,30,626486400,Premier League,2013/2014,Midfielder,Southampton,2766,1323,1443,France,33,15,16,2,2,0,1,0,1,0,0,14,6,8,34,18,16,8,0,0.1,0.03,0.07,0.14,0,1383,1.11,81,84,346,2766,0.26,193,248,-1,8
Moussa Dembele,33,553388400,Premier League,2013/2014,Midfielder,Tottenham Hotspur,1821,1043,778,Belgium,28,13,9,1,1,0,1,1,0,0,0,12,7,5,19,12,7,5,0,0.1,0.05,0.05,0.09,0,1821,0.94,96,65,364,1821,0.25,231,205,-1,9
Moussa Dembélé,24,837126000,Premier League,2013/2014,Forward,Fulham,88,81,7,France,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,3.07,29,44,0,0,0,-1,-1,-1,25
Moussa Sissoko,31,619225200,Premier League,2013/2014,Midfielder,Newcastle United,3036,1472,1564,France,35,17,18,3,1,2,5,2,3,0,0,10,6,4,48,20,28,8,0,0.24,0.15,0.09,0.06,0.12,1012,1.42,63,87,380,607,0.24,176,97,-1,5
Muamer Tankovic,25,793411200,Premier League,2013/2014,Forward,Fulham,60,7,53,Sweden,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-1,-1,-1,17
Nabil Bentaleb,25,785635200,Premier League,2013/2014,Midfielder,Tottenham Hotspur,1068,492,576,Algeria,15,5,6,0,0,0,1,0,1,0,0,4,3,1,20,8,12,2,0,0.08,0.08,0,0,0,0,1.69,53,71,534,1068,0.17,289,157,-1,18
Nacer Chadli,31,618015600,Premier League,2013/2014,Midfielder,Tottenham Hotspur,1453,719,734,Belgium,24,8,7,1,0,1,3,1,2,0,0,7,4,3,24,14,10,1,0,0.25,0.19,0.06,0,0.12,1453,1.49,61,61,1453,484,0.06,211,64,-1,11
Nacho Monreal,34,509760000,Premier League,2013/2014,Defender,Arsenal,1180,631,549,Spain,23,7,6,0,0,0,1,0,1,0,0,13,9,4,16,0,16,2,0,0.08,0.08,0,0,0,0,1.22,74,51,590,1180,0.15,373,156,66,22
Nathan Aké,25,793065600,Premier League,2013/2014,Defender,Chelsea,11,0,11,Netherlands,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,18
Nathan Baker,29,672361200,Premier League,2013/2014,Defender,Aston Villa,2479,1292,1187,England,30,15,14,0,0,0,0,0,0,0,0,6,3,3,40,19,21,6,0,0,0,0,0,0,0,1.45,62,83,413,0,0.22,362,357,124,24
Nathan Dyer,32,565142400,Premier League,2013/2014,Midfielder,Swansea City,1749,913,836,England,27,9,10,6,3,3,2,1,1,0,0,7,6,1,27,10,17,1,0,0.41,0.1,0.31,0.3,0.32,292,1.39,65,65,1749,875,0.05,49,138,-1,2
Nathan Redmond,26,762912000,Premier League,2013/2014,Midfielder,Norwich City,2155,1152,1003,England,34,12,11,1,1,0,3,0,3,0,0,10,7,3,37,15,22,2,0,0.17,0.13,0.04,0.08,0,2155,1.55,58,63,1078,718,0.08,237,110,-1,8
Nathaniel Clyne,29,670806000,Premier League,2013/2014,Defender,Southampton,1860,1060,800,England,25,11,9,0,0,0,4,3,1,0,0,11,6,5,17,10,7,3,0,0.19,0.19,0,0,0,0,0.82,109,74,620,465,0.15,371,70,18,17
Neil Alexander,42,258336000,Premier League,2013/2014,Goalkeeper,Crystal Palace,0,0,0,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Neil Leonard Dula Etheridge,30,634348800,Premier League,2013/2014,Goalkeeper,Fulham,0,0,0,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Neil Taylor,31,602812800,Premier League,2013/2014,Defender,Swansea City,589,156,433,Wales,10,1,5,0,0,0,1,0,1,0,0,3,3,0,7,0,7,1,0,0.15,0.15,0,0,0,0,1.07,84,59,589,589,0.15,414,92,41,22
Nemanja Matić,32,586393200,Premier League,2013/2014,Midfielder,Chelsea,1364,644,720,Serbia,17,7,8,0,0,0,4,3,1,0,0,10,7,3,7,2,5,3,0,0.26,0.26,0,0,0,0,0.46,195,80,455,341,0.2,302,36,-1,17
Nemanja Vidić,38,372466800,Premier League,2013/2014,Defender,Manchester United,2084,1091,993,Serbia,25,12,11,0,0,0,0,0,0,0,0,9,5,4,24,10,14,8,2,0,0,0,0,0,0,1.04,87,83,232,0,0.39,420,401,35,26
Nick Proschwitz,33,533520000,Premier League,2013/2014,Forward,Hull City,23,20,3,Germany,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,23
Nicklas Bendtner,32,569289600,Premier League,2013/2014,Forward,Arsenal,157,117,40,Denmark,9,1,0,2,2,0,0,0,0,0,0,4,3,1,1,0,1,0,0,1.15,0,1.15,1.54,0,79,0.57,157,17,0,0,0,-1,-1,-1,12
Nicklas Helenius,29,673657200,Premier League,2013/2014,Forward,Aston Villa,50,20,30,Denmark,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1.8,50,17,0,0,0,-1,-1,-1,21
Nicky Maynard,33,534643200,Premier League,2013/2014,Forward,Cardiff City,121,25,96,England,8,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,3,0,0,0,0,0,0,0,0,2.23,40,15,0,0,0,-1,-1,-1,25
Nicolas Anelka,41,290217600,Premier League,2013/2014,Forward,West Bromwich Albion,854,474,380,France,12,6,5,2,0,2,0,0,0,0,0,3,2,1,14,4,10,0,0,0.21,0,0.21,0,0.47,427,1.48,61,71,0,0,0,95,330,-1,10
Nikica Jelavić,35,493945200,Premier League,2013/2014,Forward,Hull City,1698,822,876,Croatia,25,10,11,5,0,5,1,1,0,0,1,9,6,3,24,11,13,3,0,0.32,0.05,0.27,0,0.51,340,1.27,71,68,566,1698,0.16,63,209,-1,2
Olivier Giroud,33,528418800,Premier League,2013/2014,Forward,Arsenal,3083,1499,1584,France,36,17,19,16,10,6,8,4,4,1,0,15,9,6,37,10,27,4,0,0.7,0.23,0.47,0.6,0.34,193,1.08,83,86,771,385,0.12,25,46,-1,1
Omatsone Aluko,31,603849600,Premier League,2013/2014,Midfielder,Hull City,933,567,366,Nigeria,17,6,4,1,0,1,3,0,3,0,0,6,5,1,10,3,7,1,0,0.39,0.29,0.1,0,0.25,933,0.96,93,55,933,311,0.1,162,24,-1,16
Ondrej Celustka,31,614127600,Premier League,2013/2014,Defender,Sunderland,1332,713,619,Czech Republic,21,7,7,0,0,0,0,0,0,0,0,6,3,3,20,10,10,1,0,0,0,0,0,0,0,1.35,67,63,1332,0,0.07,319,340,94,29
Osazemwinde Peter Odemwingie,39,363999600,Premier League,2013/2014,Forward,Stoke City,2096,1069,1027,Nigeria,30,13,13,7,5,2,1,1,0,0,0,6,4,2,30,13,17,4,0,0.34,0.04,0.3,0.42,0.18,299,1.29,70,70,524,2096,0.17,52,227,-1,2
Oscar Alfredo Ustari,34,520729200,Premier League,2013/2014,Goalkeeper,Sunderland,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Oscar dos Santos Emboaba Júnior,29,684370800,Premier League,2013/2014,Midfielder,Chelsea,2140,1134,1006,Brazil,33,14,10,8,5,3,2,1,1,0,0,15,8,7,14,7,7,4,0,0.42,0.08,0.34,0.4,0.27,268,0.59,153,65,535,1070,0.17,43,158,-1,3
Oussama Assaidi,32,587602800,Premier League,2013/2014,Forward,Stoke City,1111,529,582,Morocco,19,5,7,4,3,1,0,0,0,0,0,3,2,1,14,1,13,1,0,0.32,0,0.32,0.51,0.15,278,1.13,79,58,1111,0,0.08,46,270,-1,6
Owen Garvan,32,570412800,Premier League,2013/2014,Midfielder,Crystal Palace,92,66,26,Republic of Ireland,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.98,92,46,0,0,0,-1,-1,-1,26
Pablo Daniel Osvaldo,34,505872000,Premier League,2013/2014,Forward,Southampton,856,425,431,Italy,13,4,5,3,3,0,0,0,0,0,0,4,3,1,9,3,6,3,0,0.32,0,0.32,0.64,0,285,0.95,95,66,285,0,0.32,44,275,-1,5
Pablo Estífer Armero,33,531273600,Premier League,2013/2014,Defender,West Ham United,321,180,141,Colombia,5,2,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4,1,0,0,0,0,0,0,0,1.96,46,64,321,0,0.28,277,262,166,29
Pablo Hernández Domínguez,35,482022000,Premier League,2013/2014,Midfielder,Swansea City,1428,651,777,Spain,27,9,8,2,1,1,7,3,4,0,0,6,5,1,17,6,11,2,0,0.57,0.44,0.13,0.14,0.12,714,1.07,84,53,714,204,0.13,140,2,-1,8
Pablo Zabaleta,35,474681600,Premier League,2013/2014,Defender,Manchester City,3079,1620,1459,Argentina,35,18,16,1,1,0,6,5,1,0,0,15,9,6,28,11,17,11,0,0.2,0.18,0.03,0.06,0,3079,0.82,110,88,280,513,0.32,253,76,17,12
Pajtim Kasami,28,707439600,Premier League,2013/2014,Midfielder,Fulham,1806,998,808,Switzerland,29,11,9,3,0,3,0,0,0,0,0,5,4,1,43,20,23,5,0,0.15,0,0.15,0,0.33,602,2.14,42,62,361,0,0.25,119,321,-1,5
Papiss Demba Cissé,35,486601200,Premier League,2013/2014,Forward,Newcastle United,1381,796,585,Senegal,24,9,6,2,2,0,2,1,1,1,0,6,5,1,27,14,13,0,0,0.26,0.13,0.13,0.23,0,691,1.76,51,58,0,691,0,137,108,-1,6
Patrice Evra,39,358729200,Premier League,2013/2014,Defender,Manchester United,2884,1419,1465,France,33,16,17,1,0,1,3,2,1,0,0,12,6,6,33,14,19,2,0,0.12,0.09,0.03,0,0.06,2884,1.03,87,87,1442,961,0.06,255,148,33,13
Patrick McCarthy,37,423183600,Premier League,2013/2014,Defender,Crystal Palace,26,26,0,Republic of Ireland,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,-1,-1,-1,19
Patrick Roberts,23,855100800,Premier League,2013/2014,Midfielder,Fulham,43,9,34,England,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,8.37,11,22,43,0,2.09,-1,-1,-1,24
Paul Dummett,28,685839600,Premier League,2013/2014,Defender,Newcastle United,1142,521,621,Wales,18,5,6,1,1,0,0,0,0,0,0,3,3,0,23,9,14,2,1,0.08,0,0.08,0.17,0,1142,1.81,50,63,381,0,0.24,179,391,155,11
Paul McShane,34,505353600,Premier League,2013/2014,Defender,Hull City,687,327,360,Republic of Ireland,10,5,4,0,0,0,0,0,0,0,0,3,2,1,9,3,6,0,0,0,0,0,0,0,0,1.18,76,69,0,0,0,384,380,57,19
Paulinho,32,585788400,Premier League,2013/2014,Midfielder,Tottenham Hotspur,2380,1170,1210,Brazil,30,14,14,6,2,4,2,1,1,0,0,13,7,6,28,11,17,5,1,0.3,0.08,0.23,0.15,0.3,397,1.06,85,79,397,1190,0.23,80,160,-1,3
Paulo Dino Gazzaniga,28,694310400,Premier League,2013/2014,Goalkeeper,Southampton,662,360,302,Argentina,8,4,3,0,0,0,0,0,0,0,0,1,0,1,14,8,6,0,0,0,0,0,0,0,0,1.9,47,83,0,0,0,294,279,163,13
Per Mertesacker,35,465260400,Premier League,2013/2014,Defender,Arsenal,3150,1710,1440,Germany,35,19,16,2,1,1,0,0,0,0,0,16,11,5,37,10,27,3,0,0.06,0,0.06,0.05,0.06,1575,1.06,85,90,1050,0,0.09,215,354,39,11
Peter Crouch,39,349660800,Premier League,2013/2014,Forward,Stoke City,2642,1350,1292,England,34,15,15,7,4,3,5,3,2,0,0,7,6,1,42,14,28,7,0,0.41,0.17,0.24,0.27,0.21,377,1.43,63,78,377,528,0.24,72,83,-1,3
Peter Ramage,36,438307200,Premier League,2013/2014,Defender,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Peter Whittingham,36,463446000,Premier League,2013/2014,Midfielder,Cardiff City,2661,1209,1452,England,32,14,16,3,2,1,6,3,3,1,0,6,3,3,46,16,30,3,0,0.3,0.2,0.1,0.15,0.06,887,1.56,58,83,887,444,0.1,158,57,-1,4
Petr Čech,38,390697200,Premier League,2013/2014,Goalkeeper,Chelsea,3060,1530,1530,Czech Republic,34,17,17,0,0,0,0,0,0,0,0,16,9,7,23,9,14,0,0,0,0,0,0,0,0,0.68,133,90,0,0,0,378,373,5,15
Phil Bardsley,35,488761200,Premier League,2013/2014,Defender,Sunderland,2247,1086,1161,Scotland,26,13,13,2,2,0,0,0,0,0,0,8,4,4,40,18,22,9,0,0.08,0,0.08,0.17,0,1124,1.6,56,86,250,0,0.36,184,291,139,8
Phil Jagielka,38,398386800,Premier League,2013/2014,Defender,Everton,2316,1056,1260,England,26,12,14,0,0,0,1,0,1,0,0,10,5,5,27,12,15,2,0,0.04,0.04,0,0,0,0,1.05,86,89,1158,2316,0.08,358,212,36,20
Phil Jones,28,698630400,Premier League,2013/2014,Defender,Manchester United,2175,1192,983,England,26,14,12,1,0,1,2,1,1,0,0,8,4,4,26,14,12,5,0,0.12,0.08,0.04,0,0.09,2175,1.08,84,84,435,1088,0.21,240,153,42,12
Philippe Coutinho,28,708303600,Premier League,2013/2014,Midfielder,Liverpool,2336,1285,1051,Brazil,33,15,13,5,2,3,7,4,3,0,0,10,6,4,36,13,23,1,0,0.46,0.27,0.19,0.14,0.26,467,1.39,65,71,2336,334,0.04,105,34,-1,6
Philippe Senderos,35,477187200,Premier League,2013/2014,Defender,Fulham,1027,667,360,Switzerland,12,8,4,1,0,1,1,1,0,0,0,2,2,0,21,11,10,3,0,0.18,0.09,0.09,0,0.25,1027,1.84,49,86,342,1027,0.26,177,144,159,16
Rafael,30,647478000,Premier League,2013/2014,Defender,Manchester United,1421,790,631,Brazil,19,10,8,0,0,0,1,0,1,0,0,6,2,4,18,10,8,5,0,0.06,0.06,0,0,0,0,1.14,79,75,284,1421,0.32,291,187,53,15
Raheem Sterling,25,786844800,Premier League,2013/2014,Forward,Liverpool,2217,1203,1014,England,33,13,11,9,5,4,5,2,3,0,0,8,5,3,30,15,15,3,0,0.57,0.2,0.37,0.37,0.36,246,1.22,74,67,739,443,0.12,36,61,-1,4
Ramires Santos do Nascimento,33,543542400,Premier League,2013/2014,Midfielder,Chelsea,2609,1214,1395,Brazil,30,13,16,1,1,0,2,2,0,0,0,13,6,7,23,10,13,9,1,0.1,0.07,0.03,0.07,0,2609,0.79,113,87,261,1305,0.34,258,170,-1,13
Ravel Morrison,27,728611200,Premier League,2013/2014,Midfielder,West Ham United,1154,534,620,England,16,5,7,3,1,2,2,2,0,0,0,7,3,4,17,10,7,5,0,0.39,0.16,0.23,0.17,0.29,385,1.33,68,72,231,577,0.39,82,87,-1,6
Răzvan Dincă Raț,39,359679600,Premier League,2013/2014,Defender,West Ham United,1132,502,630,Romania,15,5,6,0,0,0,0,0,0,0,0,5,1,4,19,14,5,1,0,0,0,0,0,0,0,1.51,60,75,1132,0,0.08,403,370,130,26
Rhys Healey,25,786672000,Premier League,2013/2014,Forward,Cardiff City,14,14,0,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,17
Ricardo Jorge Vaz Té,33,528505200,Premier League,2013/2014,Forward,West Ham United,256,83,173,Portugal,8,1,2,2,1,1,0,0,0,0,0,4,1,3,4,4,0,0,0,0.7,0,0.7,1.08,0.52,128,1.41,64,32,0,0,0,-1,-1,-1,9
Rickie Lambert,38,382665600,Premier League,2013/2014,Forward,Southampton,2815,1356,1459,England,37,15,16,13,8,5,10,6,4,3,0,15,7,8,36,18,18,2,0,0.74,0.32,0.42,0.53,0.31,217,1.15,78,76,1408,282,0.06,30,20,-1,2
Ricky van Wolfswinkel,31,601862400,Premier League,2013/2014,Forward,Norwich City,1392,802,590,Netherlands,25,9,7,1,1,0,1,1,0,0,0,9,7,2,17,6,11,1,0,0.13,0.06,0.06,0.11,0,1392,1.1,82,56,1392,1392,0.06,208,188,-1,9
Rio Ferdinand,41,279244800,Premier League,2013/2014,Defender,Manchester United,1127,543,584,England,14,6,6,0,0,0,0,0,0,0,0,5,3,2,13,5,8,0,0,0,0,0,0,0,0,1.04,87,81,0,0,0,419,413,34,27
Rob Elliot,34,515199600,Premier League,2013/2014,Goalkeeper,Newcastle United,180,90,90,Republic of Ireland,2,1,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,3.5,26,90,0,0,0,-1,-1,-1,21
Robbie Brady,28,695347200,Premier League,2013/2014,Midfielder,Hull City,892,483,409,Republic of Ireland,16,6,5,3,2,1,1,0,1,2,0,5,4,1,12,3,9,2,0,0.4,0.1,0.3,0.37,0.22,297,1.21,74,56,446,892,0.2,54,135,-1,4
Robert Huth,36,461631600,Premier League,2013/2014,Defender,Stoke City,1067,527,540,Germany,12,6,6,0,0,0,1,1,0,0,0,4,3,1,14,3,11,4,0,0.08,0.08,0,0,0,0,1.18,76,89,267,1067,0.34,350,155,58,15
Robert Koren,39,338252400,Premier League,2013/2014,Midfielder,Hull City,1130,621,509,Slovenia,22,5,5,2,2,0,0,0,0,0,0,6,5,1,13,4,9,1,0,0.16,0,0.16,0.29,0,565,1.04,87,51,1130,0,0.08,115,378,-1,12
Robert Snodgrass,33,557967600,Premier League,2013/2014,Midfielder,Norwich City,2571,1311,1260,Scotland,30,15,14,6,4,2,2,2,0,0,1,9,6,3,39,12,27,6,0,0.28,0.07,0.21,0.27,0.14,429,1.37,66,86,429,1286,0.21,91,171,-1,1
Roberto Soldado Rillo,35,485996400,Premier League,2013/2014,Forward,Tottenham Hotspur,1931,1035,896,Spain,28,12,10,6,4,2,4,2,2,4,0,11,6,5,27,13,14,6,0,0.47,0.19,0.28,0.35,0.2,322,1.26,72,69,322,483,0.28,62,69,-1,4
Robin van Persie,37,428972400,Premier League,2013/2014,Forward,Manchester United,1584,849,735,Netherlands,21,9,9,12,7,5,3,1,2,2,0,7,4,3,16,9,7,2,0,0.85,0.17,0.68,0.74,0.61,132,0.91,99,75,792,528,0.11,8,81,-1,2
Roger Johnson,37,420332400,Premier League,2013/2014,Defender,West Ham United,272,171,101,England,4,1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,0,1,0,0,0,0,0,0,0,0.99,91,68,272,0,0.33,308,296,29,15
Roland Conde Lamah,32,567907200,Premier League,2013/2014,Forward,Swansea City,455,294,161,Belgium,9,2,2,2,1,1,2,1,1,0,0,1,1,0,11,9,2,1,0,0.79,0.4,0.4,0.31,0.56,228,2.18,41,51,455,228,0.2,35,5,-1,9
Romelu Lukaku,27,737247600,Premier League,2013/2014,Forward,Everton,2601,1379,1222,Belgium,33,15,14,15,10,5,5,3,2,0,0,13,7,6,29,17,12,1,0,0.69,0.17,0.52,0.65,0.37,173,1,90,79,2601,520,0.03,23,85,-1,1
Ron Vlaar,35,477360000,Premier League,2013/2014,Defender,Aston Villa,2806,1350,1456,Netherlands,32,15,17,0,0,0,1,1,0,0,0,9,4,5,42,21,21,4,0,0.03,0.03,0,0,0,0,1.35,67,88,702,2806,0.13,360,236,96,22
Rony Lopes,24,820108800,Premier League,2013/2014,Midfielder,Manchester City,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rory Donnelly,28,698371200,Premier League,2013/2014,Forward,Swansea City,0,0,0,Northern Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ross Barkley,26,755049600,Premier League,2013/2014,Midfielder,Everton,2290,1162,1128,England,34,12,13,6,3,3,1,1,0,0,0,12,6,6,32,15,17,5,0,0.28,0.04,0.24,0.23,0.24,382,1.26,72,67,458,2290,0.2,76,213,-1,3
Rudy Gestede,31,592441200,Premier League,2013/2014,Forward,Cardiff City,50,0,50,Benin,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3.6,25,17,0,0,0,-1,-1,-1,26
Russell Martin,34,505180800,Premier League,2013/2014,Defender,Norwich City,2615,1440,1175,Scotland,31,16,13,0,0,0,0,0,0,0,0,10,7,3,49,15,34,2,0,0,0,0,0,0,0,1.69,53,84,1308,0,0.07,368,364,145,22
Ryan Bennett,30,636681600,Premier League,2013/2014,Defender,Norwich City,1348,592,756,England,16,6,8,1,1,0,0,0,0,0,0,5,3,2,21,4,17,6,0,0.07,0,0.07,0.15,0,1348,1.4,64,84,225,0,0.4,190,367,107,12
Ryan Bertrand,31,618274800,Premier League,2013/2014,Defender,Aston Villa,1455,678,777,England,17,8,9,0,0,0,0,0,0,0,0,2,1,1,29,13,16,3,0,0,0,0,0,0,0,1.79,50,86,485,0,0.19,314,292,153,14
Ryan Fredericks,27,718671600,Premier League,2013/2014,Midfielder,Tottenham Hotspur,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ryan Giggs,46,123379200,Premier League,2013/2014,Midfielder,Manchester United,503,226,277,Wales,12,2,4,0,0,0,1,0,1,0,0,6,3,3,3,2,1,3,0,0.18,0.18,0,0,0,0,0.54,168,42,168,503,0.54,421,77,-1,25
Ryan Inniss,25,802306800,Premier League,2013/2014,Defender,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ryan Ledson,23,871945200,Premier League,2013/2014,Midfielder,Everton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ryan Shawcross,32,560300400,Premier League,2013/2014,Defender,Stoke City,3292,1582,1710,England,37,18,19,1,1,0,0,0,0,0,0,9,7,2,50,15,35,7,1,0.03,0,0.03,0.06,0,3292,1.37,66,89,470,0,0.19,250,347,103,13
Ryan Shotton,31,594172800,Premier League,2013/2014,Defender,Stoke City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ryan Tunnicliffe,27,725673600,Premier League,2013/2014,Midfielder,Fulham,166,101,65,England,3,1,1,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0.54,0.54,0,0,0,0,1.63,55,55,0,166,0,-1,-1,-1,21
Ryo Miyaichi,27,724291200,Premier League,2013/2014,Midfielder,Arsenal,17,17,0,Japan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,-1,-1,-1,19
Saido Berahino,27,744418800,Premier League,2013/2014,Forward,West Bromwich Albion,1404,870,534,England,32,7,4,5,3,2,1,1,0,1,0,6,4,2,20,13,7,0,0,0.38,0.06,0.32,0.31,0.34,281,1.28,70,44,0,1404,0,45,183,-1,2
Sam Gallagher,25,811119600,Premier League,2013/2014,Forward,Southampton,379,226,153,England,18,2,1,1,1,0,0,0,0,0,0,7,2,5,3,2,1,0,0,0.24,0,0.24,0.4,0,379,0.71,126,21,0,0,0,74,298,-1,9
