full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Matty James,29,680137200,Premier League,2016/2017,Midfielder,Leicester City,0,0,0,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mauro Zárate,33,543024000,Premier League,2016/2017,Forward,Watford,206,132,74,Argentina,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1.31,69,69,0,0,0,-1,-1,-1,17
Max-Alain Gradel,32,565228800,Premier League,2016/2017,Forward,AFC Bournemouth,123,98,25,Côte d'Ivoire,11,0,0,0,0,0,0,0,0,0,0,5,4,1,1,1,0,3,0,0,0,0,0,0,0,0.73,123,11,41,0,2.2,-1,-1,-1,17
Maya Yoshida,32,588380400,Premier League,2016/2017,Defender,Southampton,2070,990,1080,Japan,23,11,12,1,1,0,0,0,0,0,0,7,4,3,31,13,18,2,0,0.04,0,0.04,0.09,0,2070,1.35,67,90,1035,0,0.09,234,398,87,11
Memphis Depay,26,761097600,Premier League,2016/2017,Forward,Manchester United,20,14,6,Netherlands,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,20,0,4.5,-1,-1,-1,27
Mesut Özil,31,592873200,Premier League,2016/2017,Midfielder,Arsenal,2848,1522,1326,Germany,33,17,15,8,4,4,9,6,3,0,0,12,8,4,30,11,19,2,0,0.54,0.28,0.25,0.24,0.27,356,0.95,95,86,1424,316,0.06,73,27,-1,4
Michael Carrick,39,365122800,Premier League,2016/2017,Midfielder,Manchester United,1600,764,836,England,23,9,9,0,0,0,0,0,0,0,0,10,5,5,13,5,8,2,0,0,0,0,0,0,0,0.73,123,70,800,0,0.11,373,376,-1,25
Michael Dawson,36,437961600,Premier League,2016/2017,Defender,Hull City,1719,729,990,England,22,8,11,3,3,0,0,0,0,0,0,3,1,2,42,19,23,4,0,0.16,0,0.16,0.37,0,573,2.2,41,78,430,0,0.21,119,273,166,4
Michael Folivi,22,888364800,Premier League,2016/2017,Forward,Watford,9,0,9,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,16
Michael Keane,27,726710400,Premier League,2016/2017,Defender,Burnley,3150,1530,1620,England,35,17,18,2,1,1,1,1,0,0,0,10,6,4,44,13,31,4,0,0.09,0.03,0.06,0.06,0.06,1575,1.26,72,90,788,3150,0.11,202,231,72,4
Michael Kightly,34,506908800,Premier League,2016/2017,Midfielder,Burnley,101,74,27,England,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.89,101,20,0,0,0,-1,-1,-1,19
Michael Ledger,23,871599600,Premier League,2016/2017,Defender,Sunderland,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Michael Phillips,23,874882800,Premier League,2016/2017,Defender,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Michael Simões Domingues,29,668390400,Premier League,2016/2017,Goalkeeper,Sunderland,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Michail Antonio,30,638578800,Premier League,2016/2017,Midfielder,West Ham United,2440,1182,1258,England,29,14,15,9,3,6,3,3,0,0,0,7,6,1,38,18,20,6,1,0.44,0.11,0.33,0.23,0.43,271,1.4,64,84,407,813,0.22,46,134,-1,1
Michel Vorm,36,435452400,Premier League,2016/2017,Goalkeeper,Tottenham Hotspur,415,180,235,Netherlands,5,2,2,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0.43,208,83,0,0,0,311,330,3,18
Michy Batshuayi,26,749516400,Premier League,2016/2017,Forward,Chelsea,236,168,68,Belgium,20,1,0,5,3,2,1,1,0,0,0,9,5,4,3,3,0,0,0,2.29,0.38,1.91,1.61,2.65,47,1.14,79,12,0,236,0,-1,-1,-1,8
Miguel Ángel Britos Cabrera,35,490402800,Premier League,2016/2017,Defender,Watford,2285,1074,1211,Uruguay,27,13,14,1,1,0,2,1,1,0,0,6,4,2,35,13,22,10,2,0.12,0.08,0.04,0.08,0,2285,1.38,65,85,229,1143,0.39,235,171,92,12
Mike van der Hoorn,27,719103600,Premier League,2016/2017,Defender,Swansea City,661,481,180,Netherlands,8,5,2,1,1,0,0,0,0,0,0,2,2,0,18,11,7,1,0,0.14,0,0.14,0.19,0,661,2.45,37,83,661,0,0.14,130,367,170,10
Mile Jedinak,36,460335600,Premier League,2016/2017,Midfielder,Crystal Palace,90,90,0,Australia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,27
Modou Barrow,27,718930800,Premier League,2016/2017,Forward,Swansea City,1148,522,626,Gambia,18,4,8,0,0,0,2,0,2,0,0,3,2,1,23,8,15,1,0,0.16,0.16,0,0,0,0,1.8,50,64,1148,574,0.08,356,86,-1,14
Mohamed Elneny,28,710809200,Premier League,2016/2017,Midfielder,Arsenal,694,405,289,Egypt,14,5,3,0,0,0,1,0,1,0,0,5,4,1,9,5,4,1,0,0.13,0.13,0,0,0,0,1.17,77,50,694,694,0.13,378,108,-1,24
Morgan Schneiderlin,30,626486400,Premier League,2016/2017,Midfielder,Everton,1070,583,487,France,17,7,5,1,1,0,0,0,0,0,0,8,5,3,11,6,5,2,0,0.08,0,0.08,0.15,0,1070,0.93,97,63,535,0,0.17,180,374,-1,14
Moses Makasi,25,811724400,Premier League,2016/2017,Midfielder,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mouez Hassen,25,794361600,Premier League,2016/2017,Goalkeeper,Southampton,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Moussa Dembele,33,553388400,Premier League,2016/2017,Midfielder,Tottenham Hotspur,2066,1081,985,Belgium,30,13,11,1,1,0,1,1,0,0,0,13,9,4,17,5,12,5,0,0.09,0.04,0.04,0.08,0,2066,0.74,122,69,413,2066,0.22,232,222,-1,11
Moussa Sissoko,31,619225200,Premier League,2016/2017,Midfielder,Tottenham Hotspur,901,330,571,France,25,3,5,0,0,0,2,2,0,0,0,14,9,5,4,0,4,3,0,0.2,0.2,0,0,0,0,0.4,225,36,300,451,0.3,304,56,-1,19
Muhamed Bešić,28,716079600,Premier League,2016/2017,Midfielder,Everton,0,0,0,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
N'Golo Kanté,29,670204800,Premier League,2016/2017,Midfielder,Chelsea,3139,1530,1609,France,35,17,18,1,1,0,1,0,1,0,0,13,6,7,30,15,15,9,0,0.06,0.03,0.03,0.06,0,3139,0.86,105,90,349,3139,0.26,258,246,-1,11
Nacer Chadli,31,618015600,Premier League,2016/2017,Midfielder,West Bromwich Albion,2149,1140,1009,Belgium,31,14,13,5,3,2,5,5,0,1,0,3,2,1,32,15,17,2,0,0.42,0.21,0.21,0.24,0.18,430,1.34,67,69,1075,430,0.08,90,55,-1,3
Nacho Monreal,34,509760000,Premier League,2016/2017,Defender,Arsenal,3153,1549,1604,Spain,36,17,18,0,0,0,2,1,1,0,0,12,8,4,41,15,26,5,0,0.06,0.06,0,0,0,0,1.17,77,88,631,1577,0.14,375,197,59,23
Nampalys Mendy,28,709254000,Premier League,2016/2017,Midfielder,Leicester City,272,143,129,France,4,2,2,0,0,0,0,0,0,0,0,2,1,1,5,3,2,1,0,0,0,0,0,0,0,1.65,54,68,272,0,0.33,263,395,-1,19
Nathan Aké,25,793065600,Premier League,2016/2017,Defender,Chelsea,831,450,381,Netherlands,12,5,4,3,2,1,1,1,0,0,0,4,1,3,17,11,6,1,0,0.43,0.11,0.32,0.4,0.24,277,1.84,49,69,831,831,0.11,48,131,154,10
Nathan Dyer,32,565142400,Premier League,2016/2017,Midfielder,Swansea City,211,177,34,England,8,3,0,0,0,0,1,1,0,0,0,1,1,0,8,6,2,0,0,0.43,0.43,0,0,0,0,3.41,26,26,0,211,0,-1,-1,-1,16
Nathan Holland,22,898210800,Premier League,2016/2017,Midfielder,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nathan Redmond,26,762912000,Premier League,2016/2017,Midfielder,Southampton,2905,1459,1446,England,37,16,16,7,3,4,1,0,1,0,0,14,8,6,36,14,22,3,1,0.25,0.03,0.22,0.19,0.25,415,1.12,81,79,726,2905,0.12,82,235,-1,1
Nathaniel Chalobah,25,787190400,Premier League,2016/2017,Midfielder,Chelsea,159,142,17,England,10,1,0,0,0,0,1,1,0,0,0,7,4,3,3,3,0,2,0,0.57,0.57,0,0,0,0,1.7,53,16,80,159,1.13,-1,-1,-1,22
Nathaniel Clyne,29,670806000,Premier League,2016/2017,Defender,Liverpool,3324,1704,1620,England,37,19,18,0,0,0,2,0,2,0,0,12,6,6,40,18,22,0,0,0.05,0.05,0,0,0,0,1.08,83,90,0,1662,0,383,210,51,22
Neil Taylor,31,602812800,Premier League,2016/2017,Defender,Swansea City,922,311,611,Wales,11,4,7,0,0,0,0,0,0,0,0,1,1,0,25,8,17,1,0,0,0,0,0,0,0,2.44,37,84,922,0,0.1,299,278,169,22
Nemanja Matić,32,586393200,Premier League,2016/2017,Midfielder,Chelsea,2696,1298,1398,Serbia,35,14,16,1,1,0,7,6,1,0,0,16,8,8,21,7,14,4,0,0.27,0.23,0.03,0.07,0,2696,0.7,128,77,674,385,0.13,244,47,-1,12
Nick Pope,28,703638000,Premier League,2016/2017,Goalkeeper,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nicolas Otamendi,32,571622400,Premier League,2016/2017,Defender,Manchester City,2592,1222,1370,Argentina,30,14,15,1,1,0,1,0,1,0,0,11,5,6,26,11,15,9,0,0.07,0.03,0.03,0.07,0,2592,0.9,100,86,288,2592,0.31,249,228,32,13
Nolito,33,529714800,Premier League,2016/2017,Forward,Manchester City,775,359,416,Spain,19,4,5,4,1,3,2,1,1,0,0,6,2,4,6,2,4,4,1,0.7,0.23,0.46,0.25,0.65,194,0.7,129,41,155,388,0.58,26,45,-1,9
Noor Husin,23,857347200,Premier League,2016/2017,Midfielder,Crystal Palace,0,0,0,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nordin Amrabat,33,544143600,Premier League,2016/2017,Midfielder,Watford,2101,1131,970,Morocco,29,14,11,0,0,0,3,2,1,0,0,6,4,2,48,23,25,4,0,0.13,0.13,0,0,0,0,2.06,44,72,525,700,0.17,405,110,-1,28
Odion Jude Ighalo,31,613954800,Premier League,2016/2017,Forward,Watford,1291,632,659,Nigeria,18,7,7,1,0,1,1,0,1,0,0,2,1,1,26,12,14,1,0,0.14,0.07,0.07,0,0.14,1291,1.81,50,72,1291,1291,0.07,197,173,-1,10
Ola Aina,23,844729200,Premier League,2016/2017,Defender,Chelsea,23,23,0,Nigeria,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,21
Oliver McBurnie,24,833842800,Premier League,2016/2017,Forward,Swansea City,77,73,4,Scotland,5,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,3.51,26,15,0,0,0,-1,-1,-1,21
Olivier Giroud,33,528418800,Premier League,2016/2017,Forward,Arsenal,1195,542,653,France,29,5,6,12,3,9,3,1,2,0,0,10,7,3,16,2,14,2,0,1.13,0.23,0.9,0.5,1.24,100,1.21,75,41,598,398,0.15,3,48,-1,2
Olufela Olomola,23,873414000,Premier League,2016/2017,Forward,Southampton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Oluwatosin Adarabioyo,23,875055600,Premier League,2016/2017,Defender,Manchester City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Omar Elabdellaoui,28,691891200,Premier League,2016/2017,Defender,Hull City,616,352,264,Norway,8,4,3,0,0,0,0,0,0,0,0,2,1,1,13,8,5,0,0,0,0,0,0,0,0,1.9,47,77,0,0,0,297,266,155,15
Onyinye Wilfred Ndidi,23,850694400,Premier League,2016/2017,Midfielder,Leicester City,1522,802,720,Nigeria,17,9,8,2,2,0,1,0,1,0,0,4,3,1,27,14,13,0,0,0.18,0.06,0.12,0.22,0,761,1.6,56,90,0,1522,0,143,192,-1,5
Oriol Romeu,29,685666800,Premier League,2016/2017,Midfielder,Southampton,3072,1620,1452,Spain,35,18,17,1,0,1,0,0,0,0,0,13,8,5,40,18,22,11,0,0.03,0,0.03,0,0.06,3072,1.17,77,88,279,0,0.32,240,402,-1,9
Oscar dos Santos Emboaba Júnior,29,684370800,Premier League,2016/2017,Midfielder,Chelsea,455,285,170,Brazil,9,3,2,0,0,0,1,0,1,0,0,4,2,2,6,3,3,1,0,0.2,0.2,0,0,0,0,1.19,76,51,455,455,0.2,387,59,-1,16
Oumar Niasse,30,640393200,Premier League,2016/2017,Forward,Hull City,1095,467,628,Senegal,17,5,7,4,4,0,1,1,0,0,0,4,2,2,25,12,13,4,1,0.41,0.08,0.33,0.77,0,274,2.05,44,64,219,1095,0.41,47,167,-1,1
Oviemuno Dominic Ejaria,22,879811200,Premier League,2016/2017,Midfielder,Liverpool,6,3,3,England,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,13
Pablo Maffeo,23,868662000,Premier League,2016/2017,Defender,Manchester City,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Pablo Zabaleta,35,474681600,Premier League,2016/2017,Defender,Manchester City,1059,566,493,Argentina,20,6,5,1,1,0,1,1,0,0,0,4,3,1,17,6,11,2,0,0.17,0.08,0.08,0.16,0,1059,1.44,62,53,530,1059,0.17,174,163,100,16
Paddy McNair,25,798937200,Premier League,2016/2017,Midfielder,Sunderland,354,210,144,Northern Ireland,9,3,2,0,0,0,0,0,0,0,0,1,1,0,7,3,4,0,0,0,0,0,0,0,0,1.78,51,39,0,0,0,419,419,-1,22
Pape N'Diaye Souaré,30,644626800,Premier League,2016/2017,Defender,Crystal Palace,270,180,90,Senegal,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,23
Papy Djilobodji,31,596937600,Premier League,2016/2017,Defender,Sunderland,1577,857,720,Senegal,18,9,8,0,0,0,0,0,0,0,0,2,2,0,34,17,17,6,1,0,0,0,0,0,0,1.94,46,88,263,0,0.34,421,421,157,18
Patrick Bamford,27,747183600,Premier League,2016/2017,Forward,Middlesbrough,314,139,175,England,14,1,1,1,1,0,0,0,0,0,0,1,1,0,6,2,4,1,0,0.29,0,0.29,0.65,0,314,1.72,52,22,314,0,0.29,55,300,-1,10
Patrick van Aanholt,30,651884400,Premier League,2016/2017,Defender,Crystal Palace,2498,1237,1261,Netherlands,32,13,15,5,5,0,1,1,0,0,0,6,4,2,49,24,25,3,0,0.22,0.04,0.18,0.36,0,500,1.77,51,78,833,2498,0.11,105,227,150,4
Pau López,25,787276800,Premier League,2016/2017,Goalkeeper,Tottenham Hotspur,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Paul Pogba,27,732153600,Premier League,2016/2017,Midfielder,Manchester United,2609,1439,1170,France,30,16,13,5,3,2,4,3,1,0,0,14,7,7,19,9,10,7,0,0.31,0.14,0.17,0.19,0.15,522,0.66,137,87,373,652,0.24,114,103,-1,4
Paul Robinson,40,308790000,Premier League,2016/2017,Goalkeeper,Burnley,270,90,180,England,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,22
Pedro Obiang,28,701654400,Premier League,2016/2017,Midfielder,West Ham United,1767,987,780,Equatorial Guinea,22,12,9,1,0,1,1,0,1,0,0,6,5,1,29,18,11,7,0,0.1,0.05,0.05,0,0.12,1767,1.48,61,80,252,1767,0.36,219,217,-1,12
Pedro Rodriguez,33,554425200,Premier League,2016/2017,Midfielder,Chelsea,2151,1001,1150,Spain,35,12,14,9,6,3,9,8,1,0,0,15,8,7,14,5,9,6,0,0.75,0.38,0.38,0.54,0.23,239,0.59,154,61,359,239,0.25,37,12,-1,3
Per Mertesacker,35,465260400,Premier League,2016/2017,Defender,Arsenal,37,37,0,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.43,37,37,0,0,0,-1,-1,-1,18
Peter Crouch,39,349660800,Premier League,2016/2017,Forward,Stoke City,1334,594,740,England,27,5,8,7,4,3,2,1,1,0,0,7,5,2,21,3,18,3,0,0.61,0.13,0.47,0.61,0.36,191,1.42,64,49,445,667,0.2,25,105,-1,1
Petr Čech,38,390697200,Premier League,2016/2017,Goalkeeper,Arsenal,3098,1530,1568,Czech Republic,35,17,18,0,0,0,0,0,0,0,0,12,8,4,35,13,22,2,0,0,0,0,0,0,0,1.02,89,89,1549,0,0.06,374,377,45,19
Phil Bardsley,35,488761200,Premier League,2016/2017,Defender,Stoke City,1170,540,630,Scotland,15,7,7,0,0,0,0,0,0,0,0,4,2,2,16,8,8,6,1,0,0,0,0,0,0,1.23,73,78,195,0,0.46,333,338,68,24
Phil Jagielka,38,398386800,Premier League,2016/2017,Defender,Everton,2250,1080,1170,England,27,12,13,3,2,1,2,2,0,0,0,8,5,3,29,11,18,6,1,0.2,0.08,0.12,0.17,0.08,750,1.16,78,83,375,1125,0.24,150,170,58,5
Phil Jones,28,698630400,Premier League,2016/2017,Defender,Manchester United,1585,685,900,England,18,8,10,0,0,0,0,0,0,0,0,6,3,3,13,4,9,2,0,0,0,0,0,0,0,0.74,122,88,793,0,0.11,275,313,19,21
Philipp Wollscheid,31,605145600,Premier League,2016/2017,Defender,Stoke City,180,90,90,Germany,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,2,45,90,180,0,0.5,-1,-1,-1,23
Philippe Coutinho,28,708303600,Premier League,2016/2017,Midfielder,Liverpool,2243,1145,1098,Brazil,31,15,13,13,7,6,7,3,4,0,0,9,5,4,27,12,15,2,0,0.8,0.28,0.52,0.55,0.49,173,1.08,83,72,1122,320,0.08,16,26,-1,2
Pierre-Emile Højbjerg,25,807577200,Premier League,2016/2017,Midfielder,Southampton,1299,569,730,Denmark,22,6,8,0,0,0,0,0,0,0,0,8,4,4,15,8,7,2,0,0,0,0,0,0,0,1.04,87,59,650,0,0.14,399,403,-1,21
Ragnar Klavan,34,499478400,Premier League,2016/2017,Defender,Liverpool,1405,682,723,Estonia,20,7,8,0,0,0,0,0,0,0,0,5,2,3,19,9,10,3,0,0,0,0,0,0,0,1.22,74,70,468,0,0.19,381,381,65,20
Raheem Sterling,25,786844800,Premier League,2016/2017,Forward,Manchester City,2517,1318,1199,England,33,15,14,7,5,2,6,4,2,0,0,10,4,6,26,12,14,7,0,0.46,0.21,0.25,0.34,0.15,360,0.93,97,76,360,420,0.25,74,54,-1,3
Ramadan Sobhi,23,853977600,Premier League,2016/2017,Forward,Stoke City,848,346,502,Egypt,17,3,5,0,0,0,1,1,0,0,0,4,2,2,10,2,8,2,0,0.11,0.11,0,0,0,0,1.06,85,50,424,848,0.21,368,135,-1,17
Raphael Spiegel,27,724723200,Premier League,2016/2017,Goalkeeper,West Ham United,0,0,0,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Reece Burke,24,841618800,Premier League,2016/2017,Defender,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Reece Oxford,21,913766400,Premier League,2016/2017,Defender,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rekeem Harper,20,952473600,Premier League,2016/2017,Midfielder,West Bromwich Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rene Gilmartin,33,549414000,Premier League,2016/2017,Goalkeeper,Watford,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rhian Brewster,20,954543600,Premier League,2016/2017,Forward,Liverpool,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rhu-endly Martina,30,622681200,Premier League,2016/2017,Defender,Southampton,591,354,237,Curaçao,9,4,2,0,0,0,0,0,0,0,0,5,2,3,6,5,1,0,0,0,0,0,0,0,0,0.91,99,66,0,0,0,274,275,33,20
Rickie Lambert,38,382665600,Premier League,2016/2017,Forward,West Bromwich Albion,12,12,0,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,15
Riyad Mahrez,29,667094400,Premier League,2016/2017,Midfielder,Leicester City,2837,1480,1357,Algeria,36,17,16,6,3,3,3,2,1,3,2,9,7,2,45,17,28,4,0,0.29,0.1,0.19,0.18,0.2,473,1.43,63,79,709,946,0.13,99,145,-1,3
Rob Holding,25,811551600,Premier League,2016/2017,Defender,Arsenal,810,360,450,England,9,4,5,0,0,0,0,0,0,0,0,4,2,2,8,5,3,3,0,0,0,0,0,0,0,0.89,101,90,270,0,0.33,376,378,31,26
Robbie Brady,28,695347200,Premier League,2016/2017,Midfielder,Burnley,716,278,438,Republic of Ireland,14,3,4,1,1,0,2,1,1,0,0,3,1,2,11,5,6,1,0,0.38,0.25,0.13,0.32,0,716,1.38,65,51,716,358,0.13,140,36,-1,9
Robert Huth,36,461631600,Premier League,2016/2017,Defender,Leicester City,2929,1407,1522,Germany,33,16,17,2,0,2,2,2,0,0,0,9,7,2,48,14,34,9,0,0.12,0.06,0.06,0,0.12,1465,1.47,61,89,325,1465,0.28,205,201,107,6
Robert Kenedy Nunes do Nascimento,24,823737600,Premier League,2016/2017,Midfielder,Chelsea,90,75,15,Brazil,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,30,45,0,0,0,-1,-1,-1,23
Robert Snodgrass,33,557967600,Premier League,2016/2017,Midfielder,West Ham United,2549,1273,1276,Scotland,35,13,14,7,5,2,5,4,1,2,0,4,2,2,53,22,31,2,0,0.42,0.18,0.25,0.35,0.14,364,1.87,48,73,1275,510,0.07,70,75,-1,3
Roberto Firmino,28,686358000,Premier League,2016/2017,Forward,Liverpool,3068,1590,1478,Brazil,35,18,16,11,7,4,7,7,0,0,0,11,6,5,38,17,21,5,0,0.53,0.21,0.32,0.4,0.24,279,1.11,81,88,614,438,0.15,50,52,-1,3
Roberto Maximiliano Pereyra,29,663206400,Premier League,2016/2017,Forward,Watford,1039,494,545,Argentina,13,5,7,2,2,0,2,1,1,0,0,3,1,2,16,5,11,3,1,0.35,0.17,0.17,0.36,0,520,1.39,65,80,260,520,0.35,112,82,-1,7
Romelu Lukaku,27,737247600,Premier League,2016/2017,Forward,Everton,3267,1596,1671,Belgium,37,18,18,25,16,9,6,5,1,1,0,13,8,5,36,13,23,3,0,0.85,0.17,0.69,0.9,0.48,131,0.99,91,88,1089,545,0.08,5,79,-1,1
Ron-Robert Zieler,31,603244800,Premier League,2016/2017,Goalkeeper,Leicester City,753,393,360,Germany,9,4,4,0,0,0,0,0,0,0,0,1,1,0,15,6,9,0,0,0,0,0,0,0,0,1.79,50,84,0,0,0,346,343,151,20
Rondon,31,621903600,Premier League,2016/2017,Forward,West Bromwich Albion,2896,1583,1313,Venezuela,38,18,14,8,5,3,2,2,0,0,0,6,4,2,43,20,23,2,0,0.31,0.06,0.25,0.28,0.21,362,1.34,67,76,1448,1448,0.06,72,206,-1,1
Ross Barkley,26,755049600,Premier League,2016/2017,Midfielder,Everton,2908,1576,1332,England,36,18,14,5,4,1,8,6,2,0,0,13,8,5,31,13,18,5,0,0.4,0.25,0.15,0.23,0.07,582,0.96,94,81,582,364,0.15,121,37,-1,2
Ruben Loftus-Cheek,24,822355200,Premier League,2016/2017,Midfielder,Chelsea,29,8,21,England,6,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,20
Rudy Gestede,31,592441200,Premier League,2016/2017,Forward,Middlesbrough,524,143,381,Benin,16,1,3,1,1,0,0,0,0,0,0,5,3,2,10,1,9,3,0,0.17,0,0.17,0.63,0,524,1.72,52,33,175,0,0.52,111,294,-1,6
Ryan Allsop,28,708735600,Premier League,2016/2017,Goalkeeper,AFC Bournemouth,90,0,90,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,14
Ryan Bertrand,31,618274800,Premier League,2016/2017,Defender,Southampton,2508,1068,1440,England,28,12,16,2,0,2,4,0,4,0,0,12,6,6,34,15,19,3,0,0.22,0.14,0.07,0,0.13,1254,1.22,74,90,836,627,0.11,194,98,66,8
Ryan Fraser,26,762048000,Premier League,2016/2017,Midfielder,AFC Bournemouth,1768,781,987,Scotland,28,8,11,3,2,1,5,3,2,0,0,6,3,3,29,14,15,3,0,0.41,0.25,0.15,0.23,0.09,589,1.48,61,63,589,354,0.15,127,38,-1,6
